edge_id,source_node,edge_type,target_node,evidence_ref,verified
E_de401249a380,paper:P1769,reports,insight:INSIGHT_6C8F414D19,P1769,True
E_40d5f71fd672,paper:P1770,reports,insight:INSIGHT_7B1A7B2C7F,P1770,True
E_b6ed1e01031e,paper:P1771,reports,insight:INSIGHT_6E87DF36A4,P1771,True
E_32be4e39f735,paper:P1772,reports,insight:INSIGHT_B7697159D3,P1772,True
E_5643856fb4ca,insight:INSIGHT_B7697159D3,expresses_lever,lever:phase_or_species_transition,INSIGHT_B7697159D3,False
E_95a96807bfcf,paper:P1773,reports,insight:INSIGHT_B09D71B199,P1773,True
E_758d662c628a,paper:P1773,reports,insight:INSIGHT_2FE4E0EE37,P1773,True
E_8c02943e7c3f,insight:INSIGHT_2FE4E0EE37,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_2FE4E0EE37,False
E_3d9cb9e3ff34,paper:P1774,reports,insight:INSIGHT_8A1F3D0BAF,P1774,True
E_21f331843efa,insight:INSIGHT_8A1F3D0BAF,expresses_lever,lever:osmotic_or_concentration_gradient,INSIGHT_8A1F3D0BAF,False
E_1a56caf8a148,insight:INSIGHT_8A1F3D0BAF,expresses_lever,lever:electrode_interface,INSIGHT_8A1F3D0BAF,False
E_01763a318e8e,paper:P1775,reports,insight:INSIGHT_4CD20BDA13,P1775,True
E_33fe423c87bc,paper:P1776,reports,insight:INSIGHT_7F466CAEC0,P1776,True
E_419aa13bd858,paper:P1777,reports,insight:INSIGHT_2EB6842EC6,P1777,True
E_cd643ec06842,paper:P1778,reports,insight:INSIGHT_6EE8BF0166,P1778,True
E_dbcffe64dd77,paper:P1779,reports,insight:INSIGHT_A37A51FD26,P1779,True
E_92b74786bbe4,paper:P1780,reports,insight:INSIGHT_3F2F0001F2,P1780,True
E_083c13139c5e,insight:INSIGHT_3F2F0001F2,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_3F2F0001F2,False
E_e3d8ce482ee0,insight:INSIGHT_3F2F0001F2,expresses_lever,lever:photothermal_or_heat_management,INSIGHT_3F2F0001F2,False
E_48ac6bdac95f,paper:P1781,reports,insight:INSIGHT_8B79A36565,P1781,True
E_4ceab76ba344,paper:P1781,reports,insight:INSIGHT_644318677A,P1781,True
E_85512252896b,paper:P1782,reports,insight:INSIGHT_479B68A58D,P1782,True
E_aa0f3fe985b9,insight:INSIGHT_479B68A58D,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_479B68A58D,False
E_38ca0b738ea1,paper:P1783,reports,insight:INSIGHT_3BC94D5674,P1783,True
E_93d65ff9f6fc,paper:P1784,reports,insight:INSIGHT_D9C52DCF02,P1784,True
E_abf4c6e62952,paper:P1785,reports,insight:INSIGHT_2B7D496F8F,P1785,True
E_66b7095c9138,insight:INSIGHT_2B7D496F8F,expresses_lever,lever:coordination_or_ion_pairing,INSIGHT_2B7D496F8F,False
E_5e2c414bca57,paper:P1786,reports,insight:INSIGHT_CE666D2E03,P1786,True
E_9fec490d56a0,paper:P1788,reports,insight:INSIGHT_9BEF20D6DB,P1788,True
E_f98206de2ece,paper:P1789,reports,insight:INSIGHT_349DBBD4C5,P1789,True
E_c5fa885d31e7,insight:INSIGHT_349DBBD4C5,expresses_lever,lever:ph_or_protonation_switch,INSIGHT_349DBBD4C5,False
E_112068c555e8,paper:P1790,reports,insight:INSIGHT_2284E1D6A7,P1790,True
E_9d3a61d8bf0a,paper:P1791,reports,insight:INSIGHT_2208D0EC63,P1791,True
E_d60101146676,paper:P1792,reports,insight:INSIGHT_F93B80898A,P1792,True
E_3ad0d3fdf726,paper:P1793,reports,insight:INSIGHT_07209FCA51,P1793,True
E_2e8c2a26818e,paper:P1794,reports,insight:INSIGHT_4D356605B6,P1794,True
E_6deeb6800f1a,insight:INSIGHT_4D356605B6,expresses_lever,lever:hydration_and_solvation,INSIGHT_4D356605B6,False
E_baee60cb33a4,insight:INSIGHT_4D356605B6,expresses_lever,lever:phase_or_species_transition,INSIGHT_4D356605B6,False
E_c2f973d79989,paper:P1796,reports,insight:INSIGHT_2540C41206,P1796,True
E_51dbbed87274,paper:P1797,reports,insight:INSIGHT_5F3FEE4ED8,P1797,True
E_e3ca2188cd74,insight:INSIGHT_5F3FEE4ED8,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_5F3FEE4ED8,False
E_e5d422aec1ad,paper:P1798,reports,insight:INSIGHT_F1DFB2F382,P1798,True
E_90081bb302e5,paper:P1799,reports,insight:INSIGHT_E472A20F46,P1799,True
E_8350738c93fd,paper:P1800,reports,insight:INSIGHT_977F6228B0,P1800,True
E_c8823e349aae,insight:INSIGHT_977F6228B0,expresses_lever,lever:ion_electron_coupling,INSIGHT_977F6228B0,False
E_5dbabb3aeb6b,paper:P1801,reports,insight:INSIGHT_FAD99B7ECE,P1801,True
E_6ec1adf29edd,paper:P1802,reports,insight:INSIGHT_D9936AF0A0,P1802,True
E_0aaad74f506c,paper:P1803,reports,insight:INSIGHT_EFE5556698,P1803,True
E_71a16c10ba01,paper:P1804,reports,insight:INSIGHT_EE6C5BE416,P1804,True
E_c99d09f8489e,paper:P1805,reports,insight:INSIGHT_EC08B7FD4A,P1805,True
E_82cef02bcb83,insight:INSIGHT_EC08B7FD4A,expresses_lever,lever:hydrophobic_partitioning,INSIGHT_EC08B7FD4A,False
E_ea08dcc27b0e,paper:P1806,reports,insight:INSIGHT_63138887B8,P1806,True
E_bb1c462ddf9d,insight:INSIGHT_63138887B8,expresses_lever,lever:electrode_interface,INSIGHT_63138887B8,False
E_b642c978b9bf,paper:P1807,reports,insight:INSIGHT_1957D199F8,P1807,True
E_9298286096ed,insight:INSIGHT_1957D199F8,expresses_lever,lever:oriented_or_confined_channels,INSIGHT_1957D199F8,False
E_581f23811cb5,paper:P1808,reports,insight:INSIGHT_69A6137985,P1808,True
E_ac50fb940ef2,paper:P1809,reports,insight:INSIGHT_5C5AD6AB2C,P1809,True
E_c4ef174204a8,paper:P1810,reports,insight:INSIGHT_5FFA72FBE4,P1810,True
E_8fa8e51b22cb,insight:INSIGHT_5FFA72FBE4,expresses_lever,lever:coordination_or_ion_pairing,INSIGHT_5FFA72FBE4,False
E_64905b83bd3f,insight:INSIGHT_5FFA72FBE4,expresses_lever,lever:phase_or_species_transition,INSIGHT_5FFA72FBE4,False
E_dc78edc0f13f,insight:INSIGHT_5FFA72FBE4,expresses_lever,lever:electrode_interface,INSIGHT_5FFA72FBE4,False
E_cbaaa2365d6d,paper:P1811,reports,insight:INSIGHT_134CC068CB,P1811,True
E_99fe64332d84,paper:P1812,reports,insight:INSIGHT_D9D777247F,P1812,True
E_6a9860f03744,paper:P1813,reports,insight:INSIGHT_28A428F754,P1813,True
E_35a6b37e2d73,paper:P1814,reports,insight:INSIGHT_CDE20BC677,P1814,True
E_b055161f20e2,paper:P1815,reports,insight:INSIGHT_11E9CDAD08,P1815,True
E_9fcc76270014,insight:INSIGHT_11E9CDAD08,expresses_lever,lever:pyroelectric_hybrid,INSIGHT_11E9CDAD08,False
E_d78d3063d679,paper:P1816,reports,insight:INSIGHT_8A1D53CD09,P1816,True
E_f63828504265,insight:INSIGHT_8A1D53CD09,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_8A1D53CD09,False
E_0849519c4768,paper:P1817,reports,insight:INSIGHT_526F57F2A2,P1817,True
E_010cbe16893d,insight:INSIGHT_526F57F2A2,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_526F57F2A2,False
E_49f0659c411f,paper:P1819,reports,insight:INSIGHT_938330A11D,P1819,True
E_e48e7e078aea,paper:P1820,reports,insight:INSIGHT_680C658BB4,P1820,True
E_5dd09d8b3727,paper:P1822,reports,insight:INSIGHT_4D907913DA,P1822,True
E_8dc8705ae546,insight:INSIGHT_4D907913DA,expresses_lever,lever:electrode_interface,INSIGHT_4D907913DA,False
E_286ad466142c,paper:P1823,reports,insight:INSIGHT_A474D6142F,P1823,True
E_7e993de934bb,paper:P1824,reports,insight:INSIGHT_2A86AD1DA4,P1824,True
E_2890d2eabbe3,paper:P1826,reports,insight:INSIGHT_481B36A9E0,P1826,True
E_8312d032cc09,paper:P1827,reports,insight:INSIGHT_A2F639678E,P1827,True
E_9e8ada417346,paper:P1828,reports,insight:INSIGHT_7DBA6CF540,P1828,True
E_1481fd64fc33,paper:P1829,reports,insight:INSIGHT_CF5E27889B,P1829,True
E_eb854e7fdb5f,paper:P1830,reports,insight:INSIGHT_AB95ED47DC,P1830,True
E_c78b80ad7241,paper:P1831,reports,insight:INSIGHT_9BA822AD65,P1831,True
E_4beb9783463e,insight:INSIGHT_9BA822AD65,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_9BA822AD65,False
E_87ac6892a55b,paper:P1832,reports,insight:INSIGHT_9D3FA546B9,P1832,True
E_e324ed6bc792,paper:P1833,reports,insight:INSIGHT_1D76979794,P1833,True
E_c1b1bd148050,paper:P1834,reports,insight:INSIGHT_B87AC1104A,P1834,True
E_acbfbee61427,paper:P1835,reports,insight:INSIGHT_DB4672C9FE,P1835,True
E_d4a9c4976605,paper:P1836,reports,insight:INSIGHT_7197185C87,P1836,True
E_3828231067fd,paper:P1837,reports,insight:INSIGHT_C51B178FE8,P1837,True
E_f04d2fc09e2a,paper:P1838,reports,insight:INSIGHT_52D7DB2E75,P1838,True
E_c35cb8ff83c2,paper:P1839,reports,insight:INSIGHT_F02872E9FC,P1839,True
E_8d350b096960,paper:P1840,reports,insight:INSIGHT_559C29D795,P1840,True
E_2112240611af,paper:P1840,reports,insight:INSIGHT_B56BAAD950,P1840,True
E_cca9a8ba1533,paper:P1841,reports,insight:INSIGHT_5780F8D599,P1841,True
E_dba9cb104bb8,paper:P1842,reports,insight:INSIGHT_D12715A96F,P1842,True
E_a59e0afba55c,paper:P1844,reports,insight:INSIGHT_51E661AB85,P1844,True
E_99b5e6150b75,paper:P1845,reports,insight:INSIGHT_F1D67C308D,P1845,True
E_9d34e5d409bf,insight:INSIGHT_F1D67C308D,expresses_lever,lever:ion_electron_coupling,INSIGHT_F1D67C308D,False
E_fc074c518096,paper:P1846,reports,insight:INSIGHT_6936619F60,P1846,True
E_bd59e0872e47,paper:P1847,reports,insight:INSIGHT_4EC8958FB5,P1847,True
E_88731f253714,paper:P1849,reports,insight:INSIGHT_8D02BF155F,P1849,True
E_605aaa2747e4,paper:P1850,reports,insight:INSIGHT_71488AF72D,P1850,True
E_b31c90dcd882,paper:P1851,reports,insight:INSIGHT_2E0F5CBED7,P1851,True
E_5205b8079387,paper:P1851,reports,insight:INSIGHT_5CCCD871EA,P1851,True
E_5187e678fcf6,paper:P1852,reports,insight:INSIGHT_497756DC69,P1852,True
E_2db410634d5e,insight:INSIGHT_497756DC69,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_497756DC69,False
E_eea5f0885d1d,paper:P1853,reports,insight:INSIGHT_2DD94AE8CF,P1853,True
E_9779bd526934,paper:P1854,reports,insight:INSIGHT_7D7F6F5EF3,P1854,True
E_8bc68d7163db,paper:P1855,reports,insight:INSIGHT_29EF72BB20,P1855,True
E_2b544a9790d3,insight:INSIGHT_29EF72BB20,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_29EF72BB20,False
E_96083eaf8fad,paper:P1856,reports,insight:INSIGHT_0842CC355A,P1856,True
E_894d57135a86,paper:P1857,reports,insight:INSIGHT_4099B38A22,P1857,True
E_ba0d9946d7f8,insight:INSIGHT_4099B38A22,expresses_lever,lever:phase_or_species_transition,INSIGHT_4099B38A22,False
E_85d6dc34924b,insight:INSIGHT_4099B38A22,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_4099B38A22,False
E_0b9c4f892acb,insight:INSIGHT_4099B38A22,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_4099B38A22,False
E_926f73231832,paper:P1858,reports,insight:INSIGHT_39554E53B2,P1858,True
E_4a059564f445,paper:P1859,reports,insight:INSIGHT_B56071977A,P1859,True
E_2a919677b953,paper:P1860,reports,insight:INSIGHT_61308DA70F,P1860,True
E_1f07c0958a29,paper:P1860,reports,insight:INSIGHT_420160DAF4,P1860,True
E_fb4ac6f6a8a6,paper:P1861,reports,insight:INSIGHT_8A8F29BB98,P1861,True
E_925e80a87b50,paper:P1862,reports,insight:INSIGHT_0540B29007,P1862,True
E_5a55c7f8d086,insight:INSIGHT_0540B29007,expresses_lever,lever:electrode_interface,INSIGHT_0540B29007,False
E_0a425b8b2c6f,paper:P1863,reports,insight:INSIGHT_2FC0C7160E,P1863,True
E_55277f673d77,paper:P1864,reports,insight:INSIGHT_34CB1AE0E8,P1864,True
E_77e146b202e8,paper:P1865,reports,insight:INSIGHT_B20BA73389,P1865,True
E_94f39453f414,paper:P1866,reports,insight:INSIGHT_276B7C9748,P1866,True
E_2854afdd9e1b,paper:P1867,reports,insight:INSIGHT_B15CC2A48A,P1867,True
E_ba1b99563f79,insight:INSIGHT_B15CC2A48A,expresses_lever,lever:polarity_switching,INSIGHT_B15CC2A48A,False
E_8349cb4d5a73,paper:P1868,reports,insight:INSIGHT_FD8D81E909,P1868,True
E_2c315f87a932,paper:P1869,reports,insight:INSIGHT_8577A490E7,P1869,True
E_fe6ac445cea1,paper:P1870,reports,insight:INSIGHT_600F776D56,P1870,True
E_219c9805a073,paper:P1871,reports,insight:INSIGHT_9E41AE3CD9,P1871,True
E_742c19ab9daf,paper:P1872,reports,insight:INSIGHT_9754763D33,P1872,True
E_c4ac272b806f,insight:INSIGHT_9754763D33,expresses_lever,lever:phase_or_species_transition,INSIGHT_9754763D33,False
E_36b131903e64,insight:INSIGHT_9754763D33,expresses_lever,lever:photothermal_or_heat_management,INSIGHT_9754763D33,False
E_2bb7c317cdd6,paper:P1873,reports,insight:INSIGHT_372EB26674,P1873,True
E_ad5ec3848768,paper:P1874,reports,insight:INSIGHT_5F62215B5C,P1874,True
E_76927a6a5e47,paper:P1875,reports,insight:INSIGHT_F6A7B086EC,P1875,True
E_3dc7a50ad376,paper:P1876,reports,insight:INSIGHT_C8BC0384FA,P1876,True
E_70838599a6f6,insight:INSIGHT_C8BC0384FA,expresses_lever,lever:phase_or_species_transition,INSIGHT_C8BC0384FA,False
E_adbdec9e32f5,paper:P1876,reports,insight:INSIGHT_3DA254428C,P1876,True
E_a6a2920ec74f,insight:INSIGHT_3DA254428C,expresses_lever,lever:phase_or_species_transition,INSIGHT_3DA254428C,False
E_ad4cd246cfb2,paper:P1877,reports,insight:INSIGHT_C1247F4650,P1877,True
E_bf568f7b0490,insight:INSIGHT_C1247F4650,expresses_lever,lever:electrode_interface,INSIGHT_C1247F4650,False
E_2ead35998fe7,paper:P1878,reports,insight:INSIGHT_819E19B8C7,P1878,True
E_7e16cbc0bd1d,insight:INSIGHT_819E19B8C7,expresses_lever,lever:hydration_and_solvation,INSIGHT_819E19B8C7,False
E_3f472daff152,insight:INSIGHT_819E19B8C7,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_819E19B8C7,False
E_497f7acb3f87,insight:INSIGHT_819E19B8C7,expresses_lever,lever:electrode_interface,INSIGHT_819E19B8C7,False
E_7780378f70d3,paper:P1879,reports,insight:INSIGHT_DF383D2252,P1879,True
E_67915278547c,paper:P1880,reports,insight:INSIGHT_3F80988250,P1880,True
E_bce908472bd9,insight:INSIGHT_3F80988250,expresses_lever,lever:ion_electron_coupling,INSIGHT_3F80988250,False
E_ebd7d0b32cb9,paper:P1882,reports,insight:INSIGHT_B2DBDAB20D,P1882,True
E_753ef43156f3,paper:P1883,reports,insight:INSIGHT_6F1F714F49,P1883,True
E_7e782852e5ce,paper:P1884,reports,insight:INSIGHT_C98B0DE5DF,P1884,True
E_69baf7ee2f89,paper:P1885,reports,insight:INSIGHT_6162345F53,P1885,True
E_4b0691813843,paper:P1886,reports,insight:INSIGHT_F850F45543,P1886,True
E_73cbd220b566,insight:INSIGHT_F850F45543,expresses_lever,lever:ph_or_protonation_switch,INSIGHT_F850F45543,False
E_58f9325429de,insight:INSIGHT_F850F45543,expresses_lever,lever:electrode_interface,INSIGHT_F850F45543,False
E_2c76bc06f419,paper:P1887,reports,insight:INSIGHT_DC145E6311,P1887,True
E_c447cc350c60,paper:P1888,reports,insight:INSIGHT_B8189D16F8,P1888,True
E_3ab6b4ae4111,paper:P1889,reports,insight:INSIGHT_4C93531162,P1889,True
E_abd33c2feb04,insight:INSIGHT_4C93531162,expresses_lever,lever:hydration_and_solvation,INSIGHT_4C93531162,False
E_62d4265ba8cc,paper:P1890,reports,insight:INSIGHT_0D3AF61F10,P1890,True
E_cfdabd95eb34,paper:P1891,reports,insight:INSIGHT_E1BC512080,P1891,True
E_2d09992225c7,paper:P1891,reports,insight:INSIGHT_01D9AD3114,P1891,True
E_72a8267b86e8,paper:P1892,reports,insight:INSIGHT_BE31541A21,P1892,True
E_f4ab924e3e6a,insight:INSIGHT_BE31541A21,expresses_lever,lever:electrode_interface,INSIGHT_BE31541A21,False
E_97d3f6f86524,paper:P1893,reports,insight:INSIGHT_27121AC80B,P1893,True
E_301101d9aaf5,paper:P1894,reports,insight:INSIGHT_0624BFF77C,P1894,True
E_bb2d62a80fdc,paper:P1895,reports,insight:INSIGHT_E4AE0911AD,P1895,True
E_7d2d9b9cc944,paper:P1896,reports,insight:INSIGHT_3769990E35,P1896,True
E_5c76deeb3934,paper:P1897,reports,insight:INSIGHT_34435DFF57,P1897,True
E_5151efb5e5f4,paper:P1898,reports,insight:INSIGHT_FFB8E275F7,P1898,True
E_d2ad8f0d7a2b,paper:P1899,reports,insight:INSIGHT_D44E64CC9B,P1899,True
E_9b0d7f1709ee,paper:P1902,reports,insight:INSIGHT_00F9378B70,P1902,True
E_b36e3bfdaf1f,paper:P1903,reports,insight:INSIGHT_42DD37C6F2,P1903,True
E_343723ded02e,paper:P1905,reports,insight:INSIGHT_126BE28964,P1905,True
E_1d56cbdb3cb8,paper:P1906,reports,insight:INSIGHT_D0DBBBDCAB,P1906,True
E_f6ceb7b4720a,paper:P1907,reports,insight:INSIGHT_2DC30C7050,P1907,True
E_9fcec383d274,paper:P1908,reports,insight:INSIGHT_6A5CFF232F,P1908,True
E_4726a3fa74b1,paper:P1909,reports,insight:INSIGHT_618D2B2FBD,P1909,True
E_9ac909f8f9b1,insight:INSIGHT_618D2B2FBD,expresses_lever,lever:phase_or_species_transition,INSIGHT_618D2B2FBD,False
E_c3e6712550b7,insight:INSIGHT_618D2B2FBD,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_618D2B2FBD,False
E_6fd70b266c24,paper:P1910,reports,insight:INSIGHT_FE6FF67626,P1910,True
E_8b944ddbce93,paper:P1911,reports,insight:INSIGHT_2548324340,P1911,True
E_9a503854b1c2,paper:P1912,reports,insight:INSIGHT_47E3892109,P1912,True
E_e81f648b7f38,insight:INSIGHT_47E3892109,expresses_lever,lever:phase_or_species_transition,INSIGHT_47E3892109,False
E_a3640a28d5f8,paper:P1913,reports,insight:INSIGHT_7F00C0526A,P1913,True
E_7e501852b2be,paper:P1916,reports,insight:INSIGHT_64557635C3,P1916,True
E_6047067f0577,insight:INSIGHT_64557635C3,expresses_lever,lever:coordination_or_ion_pairing,INSIGHT_64557635C3,False
E_86fe28cbdb2f,paper:P1917,reports,insight:INSIGHT_8D9D711E4B,P1917,True
E_f1ee0a0450a9,paper:P1918,reports,insight:INSIGHT_36EF752CF9,P1918,True
E_47a44174ab56,paper:P1919,reports,insight:INSIGHT_593C89BD26,P1919,True
E_7ada7946ca9a,paper:P1920,reports,insight:INSIGHT_F2A9FA57E5,P1920,True
E_ddc9a06bc066,paper:P1921,reports,insight:INSIGHT_363082E482,P1921,True
E_217c30b974d0,insight:INSIGHT_363082E482,expresses_lever,lever:phase_or_species_transition,INSIGHT_363082E482,False
E_d7b6f3264089,insight:INSIGHT_363082E482,expresses_lever,lever:electrode_interface,INSIGHT_363082E482,False
E_af39427fb1d0,paper:P1922,reports,insight:INSIGHT_D81E0D7CEF,P1922,True
E_06175301898e,insight:INSIGHT_D81E0D7CEF,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_D81E0D7CEF,False
E_3bf871f92a62,paper:P1923,reports,insight:INSIGHT_952273EFFB,P1923,True
E_ca2e880476ec,insight:INSIGHT_952273EFFB,expresses_lever,lever:phase_or_species_transition,INSIGHT_952273EFFB,False
E_82066da2b963,paper:P1924,reports,insight:INSIGHT_919F105042,P1924,True
E_79bfb875d46b,paper:P1925,reports,insight:INSIGHT_6B2BE6A3E8,P1925,True
E_3f3bd4cb1fbd,insight:INSIGHT_6B2BE6A3E8,expresses_lever,lever:ph_or_protonation_switch,INSIGHT_6B2BE6A3E8,False
E_a1b4f1c4dca8,insight:INSIGHT_6B2BE6A3E8,expresses_lever,lever:phase_or_species_transition,INSIGHT_6B2BE6A3E8,False
E_dcbc7b3e0a2c,insight:INSIGHT_6B2BE6A3E8,expresses_lever,lever:photothermal_or_heat_management,INSIGHT_6B2BE6A3E8,False
E_859c8feb4789,paper:P1927,reports,insight:INSIGHT_4A86941E17,P1927,True
E_0349ca22aaeb,paper:P1928,reports,insight:INSIGHT_BD45DAF1B2,P1928,True
E_963e5e3e19a2,paper:P1929,reports,insight:INSIGHT_ACB054E51C,P1929,True
E_73b73bef487a,insight:INSIGHT_ACB054E51C,expresses_lever,lever:phase_or_species_transition,INSIGHT_ACB054E51C,False
E_18eadb29a2c3,paper:P1930,reports,insight:INSIGHT_CC5BF6A5BF,P1930,True
E_215347c96861,paper:P1931,reports,insight:INSIGHT_E2C6CDB9AA,P1931,True
E_d0a9c0d48b90,paper:P1932,reports,insight:INSIGHT_678AF895B2,P1932,True
E_c091cc02eef1,paper:P1933,reports,insight:INSIGHT_3A5CD4D1A5,P1933,True
E_f4bf2e4a3c5f,paper:P1934,reports,insight:INSIGHT_E57C99B9DE,P1934,True
E_d054c6b997f5,paper:P1934,reports,insight:INSIGHT_BFA4A25DC6,P1934,True
E_872a3ac7fe3c,paper:P1935,reports,insight:INSIGHT_DAC76EB7D6,P1935,True
E_95d143f265c3,paper:P1936,reports,insight:INSIGHT_2CC5EA8688,P1936,True
E_65407d6f6c31,paper:P1937,reports,insight:INSIGHT_70C8FE90E1,P1937,True
E_2b0e35e4dcec,paper:P1938,reports,insight:INSIGHT_B3363812D9,P1938,True
E_63228815b728,paper:P1939,reports,insight:INSIGHT_2DDAD4631A,P1939,True
E_b1d0aeff61b2,paper:P1940,reports,insight:INSIGHT_DB8D8F25AC,P1940,True
E_9c6eb70faec3,paper:P1942,reports,insight:INSIGHT_10AC3CB56D,P1942,True
E_8bd08f8bdfed,paper:P1945,reports,insight:INSIGHT_193AD5AEF9,P1945,True
E_97667410ee4d,insight:INSIGHT_193AD5AEF9,expresses_lever,lever:host_guest_complexation,INSIGHT_193AD5AEF9,False
E_a5eec27ef5cb,paper:P1946,reports,insight:INSIGHT_318FE63067,P1946,True
E_c8666a12dbc9,paper:P1947,reports,insight:INSIGHT_42407CE196,P1947,True
E_e234570a73bf,paper:P1948,reports,insight:INSIGHT_3B5B05C2C1,P1948,True
E_27a457a08e35,paper:P1949,reports,insight:INSIGHT_655BD95214,P1949,True
E_d5dfe4b1c9f9,paper:P1951,reports,insight:INSIGHT_E4977D7B78,P1951,True
E_573f302506e7,paper:P1953,reports,insight:INSIGHT_55AFCDDFD3,P1953,True
E_b68974161c25,paper:P1954,reports,insight:INSIGHT_390C6DD020,P1954,True
E_19c22658f79e,paper:P1955,reports,insight:INSIGHT_411D87E8D9,P1955,True
E_54478c0acab9,paper:P1956,reports,insight:INSIGHT_BD1E3DB3D9,P1956,True
E_eba3956fb87e,paper:P1957,reports,insight:INSIGHT_E1E430F8C3,P1957,True
E_5a67ec195dec,insight:INSIGHT_E1E430F8C3,expresses_lever,lever:hydration_and_solvation,INSIGHT_E1E430F8C3,False
E_ef53b3d23064,paper:P1958,reports,insight:INSIGHT_3C898F5130,P1958,True
E_c24913754545,paper:P1958,reports,insight:INSIGHT_B63514CA88,P1958,True
E_0d38f407f4d9,paper:P1959,reports,insight:INSIGHT_20949FA45C,P1959,True
E_9e715a73e27c,insight:INSIGHT_20949FA45C,expresses_lever,lever:hydration_and_solvation,INSIGHT_20949FA45C,False
E_1da49b0894ec,paper:P1960,reports,insight:INSIGHT_57E0741D1B,P1960,True
E_eafb70ce4ec8,paper:P1961,reports,insight:INSIGHT_2595722046,P1961,True
E_1aeef5ce8590,paper:P1962,reports,insight:INSIGHT_FE9B541928,P1962,True
E_76b56a1c3bc3,paper:P1963,reports,insight:INSIGHT_E0C2210365,P1963,True
E_91d80699bf66,paper:P1964,reports,insight:INSIGHT_255398CDA0,P1964,True
E_89d313c40239,paper:P1965,reports,insight:INSIGHT_1FF046D863,P1965,True
E_95389cf9552b,paper:P1966,reports,insight:INSIGHT_A97B987F59,P1966,True
E_acae91f19fac,insight:INSIGHT_A97B987F59,expresses_lever,lever:phase_or_species_transition,INSIGHT_A97B987F59,False
E_3aafa5c8abcf,paper:P1967,reports,insight:INSIGHT_1BD2267AA4,P1967,True
E_9eb68fa15789,paper:P1968,reports,insight:INSIGHT_F319368776,P1968,True
E_ec20492d7482,paper:P1969,reports,insight:INSIGHT_8422A14E9D,P1969,True
E_115083d4b1e2,paper:P1971,reports,insight:INSIGHT_30FF5124E1,P1971,True
E_4610c86f3ecd,paper:P1973,reports,insight:INSIGHT_81C9A2ED01,P1973,True
E_deed97148eea,paper:P1974,reports,insight:INSIGHT_69B402FE58,P1974,True
E_45bc2e6e23bd,paper:P1975,reports,insight:INSIGHT_E571D71962,P1975,True
E_21073fd5d087,insight:INSIGHT_E571D71962,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_E571D71962,False
E_510a474059eb,paper:P1976,reports,insight:INSIGHT_A0DF92891D,P1976,True
E_dd00afe2d9c1,paper:P1977,reports,insight:INSIGHT_4561AF865E,P1977,True
E_a97cfd40cf43,insight:INSIGHT_59451FC5E1,supports_hypothesis,program:PRG_0d4cbb7dc34c,P1143,False
E_5eaf72910e6b,insight:INSIGHT_39CF2C90B3,supports_hypothesis,program:PRG_88a7efad7dbd,P0344,False
E_769c2156e511,insight:INSIGHT_AF8759DE1B,supports_hypothesis,program:PRG_88a7efad7dbd,P0555,False
E_2db55e837aba,insight:INSIGHT_0A0CF05C12,supports_hypothesis,program:PRG_88a7efad7dbd,P0401,False
E_793586385a56,insight:INSIGHT_00403528BC,supports_hypothesis,program:PRG_e948eab97497,P0528,False
E_741fba644911,insight:INSIGHT_43541829DD,supports_hypothesis,program:PRG_e948eab97497,P0364,False
