mapping_candidate_id,candidate_edge_id,edge_role,ite_endpoint_global_concept_id,ite_endpoint_label,ite_endpoint_category,ite_endpoint_layer_node_id,tg_endpoint_global_concept_id,tg_endpoint_label,tg_endpoint_category,tg_endpoint_layer_node_id,unordered_group_id,path_count,distinct_shared_route_count,candidate_path_ids,shared_global_concept_ids,shared_labels,ite_pair_ids,tg_pair_ids,source_closure_group_ids,best_evidence_grade,best_evidence_grade_order,worst_evidence_grade,worst_evidence_grade_order,best_grade_path_count,best_grade_distinct_shared_route_count,best_path_ids,R2_path_count,R1_path_count,R0_path_count,unclassified_path_count,representative_best_path_id,representative_best_shared_global_concept_id,representative_best_shared_label,representative_best_minimum_pair_paper_count,representative_best_minimum_pair_sentence_count,representative_best_shared_route_hubness,ite_semantic_status_signature,tg_semantic_status_signature,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,discovery_bucket,human_confirmation_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed_signature,novelty_claim_allowed,scientific_claim_status,candidate_edge_status,graph_eligible,orientation_count,is_mirrored,mirror_mapping_candidate_id,discovery_bucket_order,identity_blind_evidence_audit_order,discovery_queue_order_within_bucket,evidence_order_policy_id,discovery_queue_policy_id
CM_34e836b6c125,CM_34e836b6c125,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_1e4633c244ec,coupling,mechanism_or_process,LN_d49b1633f56e,GC_d79839c8cbbe,temperature insensitive power density,outcome_or_property,LN_f55dd31b1f8d,UG_34e836b6c125,1,1,TC_c4832d6f1600,GC_d18c91f9affa,temperature difference,IP_574f3c479ba8,TP_bb1fc2d34b22,CL_a3d783d1cd88,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_c4832d6f1600,0,0,1,0,TC_c4832d6f1600,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2930,4445,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34ecaba8ae0b,CM_34ecaba8ae0b,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_234b2810632d,open circuit voltage,outcome_or_property,LN_cd598e1e949a,GC_71cd5cb2cc50,parallel horizontal electrode,material_or_structure,LN_f44082ebb9d4,UG_34ecaba8ae0b,1,1,TC_aba0aed1eac7,GC_9f1b398c45ad,cold electrode,IP_025839488350,TP_0fc92a33bac9,CL_2fc3d34d09bd,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_aba0aed1eac7,0,0,1,0,TC_aba0aed1eac7,GC_9f1b398c45ad,cold electrode,1,1,40,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2931,768,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34fa88de9ea7,CM_34fa88de9ea7,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_baba2c4c4706,double network ionic thermoelectric hydrogel,material_or_structure,LN_9931fc620f74,GC_b4161e5a2631,direct voltage,outcome_or_property,LN_e2aff6f77834,UG_f23849daef6d,1,1,TC_40e366a8b227,GC_d18c91f9affa,temperature difference,IP_8d6a76fac02e,TP_77fa4a0c41f1,CL_d55bc0f73cfb,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_40e366a8b227,0,0,1,0,TC_40e366a8b227,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2932,4446,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34fad393fbd6,CM_34fad393fbd6,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_5ce88e5ad7e0,thermal migration,mechanism_or_process,LN_616c10d3c38a,GC_cf402379d512,concentration gradient,mechanism_or_process,LN_273c9e5c97c9,UG_34fad393fbd6,1,1,TC_abe8e19ad44a,GC_4a92e5f4fe38,hydrogel,IP_fd4a22a03103,TP_62c86622d63c,CL_02b1aaef8475,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_abe8e19ad44a,0,0,1,0,TC_abe8e19ad44a,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2933,7676,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34fd055e9351,CM_34fd055e9351,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_d190b33526bf,selective ion migration,mechanism_or_process,LN_8e0aea444814,GC_aba3ccb8601b,reproducible thermopower,outcome_or_property,LN_d44e252bc52a,UG_2bb11737bbfb,1,1,TC_3996a73a4fac,GC_d18c91f9affa,temperature difference,IP_92eba3a91748,TP_807e0bc3f4ef,CL_96fcb1136147,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_3996a73a4fac,0,0,1,0,TC_3996a73a4fac,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2934,4447,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_350b8ed395f0,CM_350b8ed395f0,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_f99f14bc2e66,thermoelectric voltage,outcome_or_property,LN_87cf17802458,GC_b4161e5a2631,direct voltage,outcome_or_property,LN_e2aff6f77834,UG_14e54e78c217,1,1,TC_faf2c2c2c3e1,GC_d18c91f9affa,temperature difference,IP_7232a73ffc83,TP_77fa4a0c41f1,CL_d30216fcbcee,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_faf2c2c2c3e1,0,0,1,0,TC_faf2c2c2c3e1,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2935,4448,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_351f36321eb3,CM_351f36321eb3,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_5f87f705bcce,ionogel film,material_or_structure,LN_ce56d61e69ed,GC_fa25ba3079cc,cathode electrode,material_or_structure,LN_e532062bf3b5,UG_351f36321eb3,1,1,TC_6f5afda66f86,GC_d18c91f9affa,temperature difference,IP_cf20c90c18b2,TP_857b99968f1d,CL_e95cd32c443c,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_6f5afda66f86,0,0,1,0,TC_6f5afda66f86,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2936,4449,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_352abe82893b,CM_352abe82893b,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_7975a20649c4,excellent thermoelectric property,outcome_or_property,LN_fae1c4171bbb,GC_7502dbb07223,gradient,mechanism_or_process,LN_a1c34393f3d1,UG_3ad3b6a19378,1,1,TC_4f6c484a757a,GC_d18c91f9affa,temperature difference,IP_480256cf5d05,TP_cf6615b1adb3,CL_323e28dc89cd,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_4f6c484a757a,0,0,1,0,TC_4f6c484a757a,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2937,4450,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_352ba165adea,CM_352ba165adea,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_c44c08236fb4,ionic seebeck coefficient,outcome_or_property,LN_e3e09bb3cf41,GC_0bb45bee94db,graphite electrode,material_or_structure,LN_414920e15700,UG_927cde7ccdcc,1,1,TC_ec61ba23f9b3,GC_4a92e5f4fe38,hydrogel,IP_a1d658322abe,TP_d099cdd6c357,CL_53d7e49757f8,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_ec61ba23f9b3,0,0,1,0,TC_ec61ba23f9b3,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2938,7677,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_353130d4d943,CM_353130d4d943,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_c55816b9ac7d,anion diffusion,mechanism_or_process,LN_e692da74f233,GC_f8594c410875,power density,outcome_or_property,LN_78fbc04a7cc8,UG_353130d4d943,1,1,TC_061714233fcf,GC_4a92e5f4fe38,hydrogel,IP_6f6873c1eab4,TP_0a39eb061a1c,CL_ee78e6306f8f,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_061714233fcf,0,0,1,0,TC_061714233fcf,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2939,7678,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_35313deb8f7c,CM_35313deb8f7c,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_b2a3d8e3f4cd,good mechanical strength,outcome_or_property,LN_ff60486980f8,GC_9ac106b7e571,mass transfer,mechanism_or_process,LN_79ba2812d66f,UG_e3a0231cfb18,1,1,TC_e79b167571fe,GC_4a92e5f4fe38,hydrogel,IP_f24e2d4a9b6b,TP_93f397fbf0b1,CL_a7540b0bb6c5,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_e79b167571fe,0,0,1,0,TC_e79b167571fe,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2940,7679,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_3532365a6f2a,CM_3532365a6f2a,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_29e6b5ceb8f6,caag,literal_formula,LN_3f90008d89da,GC_7502dbb07223,gradient,mechanism_or_process,LN_a1c34393f3d1,UG_3532365a6f2a,1,1,TC_d0678485f3f0,GC_d18c91f9affa,temperature difference,IP_1d7caadc0062,TP_cf6615b1adb3,CL_b6cbf63339ca,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_d0678485f3f0,0,0,1,0,TC_d0678485f3f0,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2941,4451,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_3532a015c2eb,CM_3532a015c2eb,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_21faa67da1fd,conversion,mechanism_or_process,LN_5c34d205f4c3,GC_f7553cd07f36,hydrogel electrolyte,material_or_structure,LN_2c5e4280419c,UG_3532a015c2eb,1,1,TC_1db4f042fa3c,GC_4a92e5f4fe38,hydrogel,IP_fddad7aa4159,TP_ad71e2c1bc9c,CL_3fd8d3f56000,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_1db4f042fa3c,0,0,1,0,TC_1db4f042fa3c,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2942,7680,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_353d7812745a,CM_353d7812745a,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_118af0040619,thermopower,outcome_or_property,LN_216afe04d2ac,GC_e49423da4792,short circuit current,outcome_or_property,LN_d9788bf895da,UG_353d7812745a,1,1,TC_af2c3b412e7a,GC_d18c91f9affa,temperature difference,IP_cc74de7b43ca,TP_ab36f929ea27,CL_8b2fa716695e,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_af2c3b412e7a,0,0,1,0,TC_af2c3b412e7a,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2943,4452,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_354890c5d676,CM_354890c5d676,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_cb87ee39e6f0,chcu hydrogel,material_or_structure,LN_c1eadf6b59b8,GC_49990adc781e,energy conversion,mechanism_or_process,LN_8dec66ff92cd,UG_0f3f89fe7a83,1,1,TC_a21436592170,GC_f50bbe3cdc5d,temperature gradient,IP_3446cbd3d233,TP_df5184589a7f,CL_81d18d475082,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_a21436592170,0,0,1,0,TC_a21436592170,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2944,3060,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_355f11f15f17,CM_355f11f15f17,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_1f740b9fe27e,oh-,literal_formula,LN_7b0fcc7dcef2,GC_359e0931fcc8,charge transfer kinetics,mechanism_or_process,LN_feb89548b4ad,UG_355f11f15f17,1,1,TC_cfebfe9c98bd,GC_bfab31d6e65a,electrostatic interaction,IP_0be594d77c2c,TP_fd435b634d75,CL_063f8006843f,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_cfebfe9c98bd,0,0,1,0,TC_cfebfe9c98bd,GC_bfab31d6e65a,electrostatic interaction,1,1,70,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2945,1163,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_356245a65b22,CM_356245a65b22,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_bbb29d51b9cd,output voltage,outcome_or_property,LN_17edb3569855,GC_35c951ddac4c,widely available aqueous electrolyte,material_or_structure,LN_fb954ef60e66,UG_8fd54d31c91e,1,1,TC_9caa8ac8f2b1,GC_d18c91f9affa,temperature difference,IP_3892728e5423,TP_7a3e031d6fed,CL_6903a7a11cc6,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_9caa8ac8f2b1,0,0,1,0,TC_9caa8ac8f2b1,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2946,4453,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_3564ccb83aad,CM_3564ccb83aad,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_00ce943bdeed,measure thermal conductivity,outcome_or_property,LN_84e7dc05f323,GC_241427714a04,continuous current,outcome_or_property,LN_180bfa08e5e5,UG_3564ccb83aad,1,1,TC_50fcff5bb356,GC_f50bbe3cdc5d,temperature gradient,IP_00eeff301e30,TP_8e859b3b74bf,CL_b8b65d8a4399,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_50fcff5bb356,0,0,1,0,TC_50fcff5bb356,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2947,3061,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_3565bde383fc,CM_3565bde383fc,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_3197a0656bee,negative seebeck coefficient,outcome_or_property,LN_847619c13168,GC_6210b1a22324,reduced graphene oxide,material_or_structure,LN_dd68acfa004d,UG_3565bde383fc,1,1,TC_1e87a8ee1ce1,GC_21faa67da1fd,conversion,IP_7daa22e3efcc,TP_fcd5acbf373a,CL_1543f285cfd5,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_1e87a8ee1ce1,0,0,1,0,TC_1e87a8ee1ce1,GC_21faa67da1fd,conversion,1,1,596,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2948,2424,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_357a493fcafe,CM_357a493fcafe,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_435243ebfa58,thermal stability,outcome_or_property,LN_948a6206edc9,GC_62d1503527c9,introducing excessive electrolyte,material_or_structure,LN_648e7394ddef,UG_357a493fcafe,1,1,TC_747752dc873d,GC_4a92e5f4fe38,hydrogel,IP_7f305a6f1905,TP_6373974705b3,CL_1a2ccf548b38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_747752dc873d,0,0,1,0,TC_747752dc873d,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2949,7681,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_357d262fa284,CM_357d262fa284,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_2a35840dc834,molecular network,material_or_structure,LN_4feb46d71d4c,GC_946d2b458f1f,qtcs,literal_formula,LN_3acfb4f26262,UG_357d262fa284,1,1,TC_a10f8cd42231,GC_4a92e5f4fe38,hydrogel,IP_b7908a398cb8,TP_c229a29b9571,CL_2346eb5542a3,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_a10f8cd42231,0,0,1,0,TC_a10f8cd42231,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2950,7682,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_357e13ad0660,CM_357e13ad0660,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_95bfa1958440,nonlinear temperature voltage,outcome_or_property,LN_ba6509da8fa1,GC_c27ca6c16743,average temperature difference,mechanism_or_process,LN_b96456619547,UG_357e13ad0660,1,1,TC_8f65ff2d6a4d,GC_d18c91f9affa,temperature difference,IP_e4483b730fd4,TP_b64106743e69,CL_26904e5379ca,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_8f65ff2d6a4d,0,0,1,0,TC_8f65ff2d6a4d,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2951,4454,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_357f7181ad11,CM_357f7181ad11,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_98cd68e452e5,second crosslinking,mechanism_or_process,LN_66072f728c84,GC_b4013b848168,hydrogel film,material_or_structure,LN_34b7357a9f14,UG_357f7181ad11,1,1,TC_0853523ac518,GC_4a92e5f4fe38,hydrogel,IP_9e65a6b8a8a8,TP_e73743d4dea2,CL_e685acd39c5e,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_0853523ac518,0,0,1,0,TC_0853523ac518,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2952,7683,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
